"recruit_type","year","ranking","name","school","committed_to","position","height","weight","stars","rating","city","state_province","county_fips","county_name","position_group","recruit_lon","recruit_lat","school_lon","school_lat","dist_mi","metro_area","first_name_cleaned","success","last_year","failure"
"HighSchool",2015,1717,"Kyle Anderton","Station Camp","Vanderbilt","TE",76,260,3,0.814,"Gallatin","TN",47165,"Sumner","TE",-86.4466599,36.3883809,-86.7816016,36.1626638,24.3490426171979,"Nashville-Davidson--Murfreesboro, TN","kyle",0,2016,1
"HighSchool",2015,1823,"Jay Hockaday","C.P.A.","Vanderbilt","ILB",75,215,3,0.8092,"Nashville","TN",47037,"Davidson","LB",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","jay",0,2017,1
"HighSchool",2015,2459,"Jaire George","DeMatha Catholic","Vanderbilt","ATH",74,226,2,0.7824,"Hyattsville","MD",24033,"Prince George's","ATH",-76.9455301,38.9559442,-86.7816016,36.1626638,572.657916449945,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","jaire",0,2018,1
"HighSchool",2016,205,"Joejuan Williams","Hendersonville","Vanderbilt","CB",74,195,4,0.9196,"Hendersonville","TN",47165,"Sumner","DB",-86.6199957,36.3047735,-86.7816016,36.1626638,13.34171136845,"Nashville-Davidson--Murfreesboro, TN","joejuan",1,2018,0
"HighSchool",2016,520,"Sean Auwae","Kapolei","Vanderbilt","OC",76,285,3,0.8675,"Kapolei","HI",15003,"Honolulu","OL",-158.0568965,21.3353909,-86.7816016,36.1626638,4349.29836213181,"Urban Honolulu, HI","sean",0,2016,1
"HighSchool",2016,522,"Zaire Jones","Meridian","Vanderbilt","S",73,190,3,0.8671,"Meridian","MS",28075,"Lauderdale","DB",-88.703656,32.3643098,-86.7816016,36.1626638,284.826983288523,"Rural, MS","zaire",0,2018,1
"HighSchool",2016,566,"Deuce Wallace","Sevier County","Vanderbilt","PRO",74,200,3,0.864,"Sevierville","TN",47155,"Sevier","QB",-83.561835,35.8681455,-86.7816016,36.1626638,181.322232764189,"Knoxville-Morristown-Sevierville, TN","deuce",0,2019,1
"HighSchool",2016,644,"Devin Cochran","Greater Atlanta Christian School","Vanderbilt","OT",79,305,3,0.859,"Norcross","GA",13135,"Gwinnett","OL",-84.2135309,33.9412127,-86.7816016,36.1626638,211.586818687058,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","devin",0,2019,0
"HighSchool",2016,1050,"Kalija Lipscomb","Jesuit","Vanderbilt","WR",72,185,3,0.8407,"New Orleans","LA",22071,"Orleans","WR",-90.0715323,29.9510658,-86.7816016,36.1626638,470.103203314899,"New Orleans-Metairie-Hammond, LA-MS","kalija",1,2019,0
"HighSchool",2016,1064,"Donaven Tennyson","Benedictine","Vanderbilt","WR",70,170,3,0.8403,"Richmond","VA",51760,"Richmond","WR",-77.4360481,37.5407246,-86.7816016,36.1626638,525.859893796122,"Richmond, VA","donaven",0,2018,1
"HighSchool",2016,1220,"Bailey McElwain","Hewitt-Trussville","Vanderbilt","FB",72,231,3,0.8334,"Trussville","AL",1073,"Jefferson","RB",-86.6088756,33.6198251,-86.7816016,36.1626638,176.20034186943,"Birmingham-Hoover-Talladega, AL","bailey",0,2017,1
"HighSchool",2016,1221,"Frank Coppet","St. Thomas Aquinas","Vanderbilt","CB",70,177,3,0.8334,"Fort Lauderdale","FL",12011,"Broward","DB",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","frank",0,2020,1
"HighSchool",2016,1299,"Jamauri Wakefield","Providence","Vanderbilt","RB",73,210,3,0.8326,"Jacksonville","FL",12031,"Duval","RB",-81.655651,30.3321838,-86.7816016,36.1626638,500.493422215905,"Jacksonville-St. Marys-Palatka, FL-GA","jamauri",0,2020,1
"HighSchool",2016,1397,"Elijah Hamilton","Blessed Trinity Catholic","Vanderbilt","CB",73,190,3,0.829,"Roswell","GA",13121,"Fulton","DB",-84.3615555,34.0232431,-86.7816016,36.1626638,201.669745385577,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","elijah",0,2020,1
"HighSchool",2016,1420,"Austin Quillen","Jenks","Vanderbilt","S",72,195,3,0.8281,"Jenks","OK",40143,"Tulsa","DB",-95.9683278,36.0228734,-86.7816016,36.1626638,513.495765938262,"Tulsa-Muskogee-Bartlesville, OK","austin",0,2019,1
"HighSchool",2016,1442,"Turner Cockrell","Allatoona","Vanderbilt","TE",77,205,3,0.8267,"Acworth","GA",13067,"Cobb","TE",-84.6768796,34.0659329,-86.7816016,36.1626638,187.689415684958,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","turner",0,2018,0
"HighSchool",2016,1446,"Jackson Winrow","Shawnee","Vanderbilt","WR",74,180,3,0.8266,"Shawnee","OK",40125,"Pottawatomie","WR",-96.9253004,35.3272928,-86.7816016,36.1626638,572.254926771147,"Oklahoma City-Shawnee, OK","jackson",0,2020,1
"HighSchool",2016,1462,"Braden Kopp","Houston Christian","Vanderbilt","OT",78,285,3,0.8259,"Houston","TX",48201,"Harris","OL",-95.3698028,29.7604267,-86.7816016,36.1626638,666.343824535218,"Houston-The Woodlands, TX","braden",0,2019,1
"HighSchool",2016,1486,"Drew Birchmeier","Cosby","Vanderbilt","DT",76,275,3,0.8249,"Midlothian","VA",51041,"Chesterfield","DL",-77.6490005,37.5061069,-86.7816016,36.1626638,513.960343488083,"Richmond, VA","drew",0,2020,0
"HighSchool",2016,1694,"Sam Loy","Santa Margarita Catholic","Vanderbilt","P",74,192,3,0.8163,"Rancho Santa Margarita","CA",6059,"Orange","ST",-117.602832,33.640171,-86.7816016,36.1626638,1750.18928754483,"Los Angeles-Long Beach, CA","sam",0,2017,0
"HighSchool",2016,1740,"Cameron Tidd","Center Grove","Vanderbilt","DT",75,265,3,0.8137,"Greenwood","IN",18081,"Johnson","DL",-86.1066526,39.6136578,-86.7816016,36.1626638,241.583901251056,"Indianapolis-Carmel-Muncie, IN","cameron",0,2020,0
"HighSchool",2016,2020,"Josiah Sa'o","Kearny","Vanderbilt","DT",74.5,285,3,0.8025,"San Diego","CA",6073,"San Diego","DL",-117.1610838,32.715738,-86.7816016,36.1626638,1742.57513308561,"San Diego-Chula Vista-Carlsbad, CA","josiah",0,2019,1
"HighSchool",2016,2494,"Kenny Hebert","Holy Cross","Vanderbilt","OLB",75.5,215,2,0.7857,"New Orleans","LA",22071,"Orleans","LB",-90.0715323,29.9510658,-86.7816016,36.1626638,470.103203314899,"New Orleans-Metairie-Hammond, LA-MS","kenny",0,2020,1
"HighSchool",2016,2615,"Andre Mintze","Imhotep Institute","Vanderbilt","WDE",75,220,2,0.7817,"Philadelphia","PA",42101,"Philadelphia","DL",-75.1652215,39.9525839,-86.7816016,36.1626638,684.30267068935,"Philadelphia-Reading-Camden, PA-NJ-DE-MD","andre",0,2020,0
"HighSchool",2017,609,"Jacob Free","Brantley","Vanderbilt","PRO",77,200,3,0.8609,"Brantley","AL",1041,"Crenshaw","QB",-86.2571786,31.5823832,-86.7816016,36.1626638,318.315930345606,"Rural, AL","jacob",0,2017,1
"HighSchool",2017,634,"Dayo Odeyingbo","Ranchview","Vanderbilt","SDE",76,252,3,0.8591,"Carrollton","TX",48113,"Dallas","DL",-96.8899636,32.9756415,-86.7816016,36.1626638,616.252121125388,"Dallas-Fort Worth, TX-OK","dayo",1,2020,0
"HighSchool",2017,643,"Bryce Bailey","Castle","Vanderbilt","OT",77,290,3,0.859,"Newburgh","IN",18173,"Warrick","OL",-87.4052865,37.9444882,-86.7816016,36.1626638,127.994956856435,"Evansville, IN-KY","bryce",0,2020,0
"HighSchool",2017,667,"Dimitri Moore","Cedar Hill","Vanderbilt","OLB",74,195,3,0.8577,"Cedar Hill","TX",48113,"Dallas","LB",-96.9561152,32.5884689,-86.7816016,36.1626638,630.993175406049,"Dallas-Fort Worth, TX-OK","dimitri",0,2020,0
"HighSchool",2017,699,"Randall Haynie","Cardinal Gibbons","Vanderbilt","CB",72,178,3,0.8559,"Fort Lauderdale","FL",12011,"Broward","DB",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","randall",0,2020,0
"HighSchool",2017,824,"Jalen Pinkney","Norcross","Vanderbilt","WDE",75.5,235,3,0.8506,"Norcross","GA",13135,"Gwinnett","DL",-84.2135309,33.9412127,-86.7816016,36.1626638,211.586818687058,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","jalen",0,2017,1
"HighSchool",2017,826,"Colin Anderson","Brooks","Vanderbilt","OLB",74,210,3,0.8504,"Killen","AL",1077,"Lauderdale","LB",-87.5375253,34.8628637,-86.7816016,36.1626638,99.4936160298083,"Florence-Muscle Shoals, AL","colin",0,2020,1
"HighSchool",2017,866,"Tae Daley","Northside","Vanderbilt","S",71,175,3,0.8488,"Warner Robins","GA",13153,"Houston","DB",-83.624201,32.6130007,-86.7816016,36.1626638,304.600555477316,"Macon-Bibb County--Warner Robins, GA","tae",0,2020,0
"HighSchool",2017,963,"Cole Clemens","Bingham","Vanderbilt","OT",77,286,3,0.8457,"South Jordan","UT",49035,"Salt Lake","OL",-111.929658,40.5621704,-86.7816016,36.1626638,1392.67770400259,"Salt Lake City-Provo-Orem, UT","cole",0,2020,0
"HighSchool",2017,1022,"Stone Edwards","Orange","Vanderbilt","SDE",76,240,3,0.8432,"Hillsborough","NC",37135,"Orange","DL",-79.0997347,36.0754183,-86.7816016,36.1626638,429.251928304194,"Raleigh-Durham-Cary, NC","stone",0,2019,1
"HighSchool",2017,1134,"Michael Owusu","Oaks Christian","Vanderbilt","OLB",78,210,3,0.8388,"Westlake Village","CA",6037,"Los Angeles","LB",-118.8073729,34.1466467,-86.7816016,36.1626638,1808.75170507898,"Los Angeles-Long Beach, CA","michael",0,2020,0
"HighSchool",2017,1208,"Jonathan Stewart","Mountain View","Vanderbilt","OT",80,292,3,0.836,"Lawrenceville","GA",13135,"Gwinnett","OL",-83.9879625,33.9562149,-86.7816016,36.1626638,219.828263923589,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","jonathan",0,2020,0
"HighSchool",2017,1240,"Feleti Afemui","Maui","Vanderbilt","ILB",75,222,3,0.835,"Kahului","HI",15009,"Maui","LB",-156.4729469,20.8893351,-86.7816016,36.1626638,4277.26772330152,"Kahului-Wailuku-Lahaina, HI","feleti",0,2020,0
"HighSchool",2017,1494,"Chris Pierce","Smithfield","Vanderbilt","WR",76,212,3,0.8247,"Smithfield","VA",51093,"Isle of Wight","WR",-76.6310662,36.9823709,-86.7816016,36.1626638,566.565800971588,"Virginia Beach-Norfolk, VA-NC","chris",0,2020,0
"HighSchool",2017,1680,"Grant Miller","St. Thomas Aquinas","Vanderbilt","OT",76,278,3,0.8169,"Bradenton","FL",12081,"Manatee","OL",-82.5748194,27.4989278,-86.7816016,36.1626638,648.207793122192,"North Port-Sarasota, FL","grant",0,2020,0
"HighSchool",2017,1755,"James Bostic Jr.","Cardinal Gibbons","Vanderbilt","WR",75,200,3,0.8141,"Fort Lauderdale","FL",12011,"Broward","WR",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","james",0,2020,0
"HighSchool",2017,1925,"Allan George","Andalusia","Vanderbilt","CB",74,180,3,0.8071,"Andalusia","AL",1039,"Covington","DB",-86.4832913,31.3085039,-86.7816016,36.1626638,336.275222437168,"Rural, AL","allan",0,2020,0
"HighSchool",2017,2733,"Jonah Buchanan","Iolani School","Vanderbilt","SDE",75.5,270,2,0.779,"Honolulu","HI",15003,"Honolulu","DL",-157.8583333,21.3069444,-86.7816016,36.1626638,4339.3091861846,"Urban Honolulu, HI","jonah",0,2020,0
"HighSchool",2017,2947,"Brayden DeVault-Smith","Pearl Cohn","Vanderbilt","ILB",75,205,2,0.7731,"Nashville","TN",47037,"Davidson","LB",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","brayden",0,2020,0
"HighSchool",2018,245,"Alston Orji","Rockwall","Vanderbilt","ILB",74,230,4,0.9103,"Rockwall","TX",48397,"Rockwall","LB",-96.4500618,32.9090739,-86.7816016,36.1626638,594.878659589405,"Dallas-Fort Worth, TX-OK","alston",0,2020,0
"HighSchool",2018,264,"Camron Johnson","Brentwood Academy","Vanderbilt","WR",73,182,4,0.907,"Brentwood","TN",47187,"Williamson","WR",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","camron",0,2020,0
"HighSchool",2018,264,"Cam Johnson","Brentwood Academy","Vanderbilt","WR",73,182,4,0.907,"Brentwood","TN",47187,"Williamson","WR",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","cam",0,2020,0
"HighSchool",2018,371,"Brendon Harris","Baylor School","Vanderbilt","S",72.5,205,4,0.8907,"Chattanooga","TN",47065,"Hamilton","DB",-85.3096801,35.0456297,-86.7816016,36.1626638,113.25848526502,"Chattanooga-Cleveland-Dalton, TN-GA","brendon",0,2020,0
"HighSchool",2018,414,"Salua Masina","Brighton","Vanderbilt","OLB",75.5,205,3,0.8863,"Salt Lake City","UT",49035,"Salt Lake","LB",-111.8910474,40.7607793,-86.7816016,36.1626638,1391.80267468765,"Salt Lake City-Provo-Orem, UT","salua",0,2019,1
"HighSchool",2018,443,"Tre Douglas","Eagles Landing Christian Academy","Vanderbilt","CB",74,180,3,0.8835,"McDonough","GA",13151,"Henry","DB",-84.1468616,33.4473361,-86.7816016,36.1626638,240.172579486637,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","tre",0,2020,0
"HighSchool",2018,506,"Allan Walters","The Peddie School","Vanderbilt","PRO",73,200,3,0.8784,"Hightstown","NJ",34021,"Mercer","QB",-74.5232089,40.2695538,-86.7816016,36.1626638,723.567366563533,"New York-Newark, NY-NJ-CT-PA","allan",0,2019,1
"HighSchool",2018,549,"Dan Dawkins","The Peddie School","Vanderbilt","OC",75,296,3,0.8749,"Hightstown","NJ",34021,"Mercer","OL",-74.5232089,40.2695538,-86.7816016,36.1626638,723.567366563533,"New York-Newark, NY-NJ-CT-PA","dan",0,2020,0
"HighSchool",2018,602,"Gavin Schoenwald","Brentwood Academy","Vanderbilt","TE",77,225,3,0.8722,"Brentwood","TN",47187,"Williamson","TE",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","gavin",0,2020,0
"HighSchool",2018,637,"Dashaun Jerkins","Woodbridge","Vanderbilt","S",71.5,195,3,0.8706,"Woodbridge","VA",51153,"Prince William","DB",-77.2497049,38.6581722,-86.7816016,36.1626638,551.218733352075,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","dashaun",0,2020,0
"HighSchool",2018,669,"C.J. Bolar","Purvis","Vanderbilt","WR",74,186,3,0.868,"Purvis","MS",28073,"Lamar","WR",-89.4097866,31.1432351,-86.7816016,36.1626638,378.776740330792,"Hattiesburg-Laurel, MS","cj",0,2019,1
"HighSchool",2018,735,"Elijah McAllister","Rumson-Fair Haven","Vanderbilt","SDE",78,230,3,0.8642,"Rumson","NJ",34025,"Monmouth","DL",-73.9990269,40.372054,-86.7816016,36.1626638,752.021915631296,"New York-Newark, NY-NJ-CT-PA","elijah",0,2020,0
"HighSchool",2018,755,"Ben Bresnahan","West Forsyth","Vanderbilt","TE",77,225,3,0.8635,"Cumming","GA",13117,"Forsyth","TE",-84.1401926,34.2073196,-86.7816016,36.1626638,201.500262215357,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","ben",0,2020,0
"HighSchool",2018,976,"Maxwell Worship","Cardinal Gibbons","Vanderbilt","S",73,198,3,0.8538,"Fort Lauderdale","FL",12011,"Broward","DB",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","maxwell",0,2020,0
"HighSchool",2018,1034,"Amir Abdur-Rahman","Mays","Vanderbilt","WR",76,200,3,0.8518,"Atlanta","GA",13121,"Fulton","WR",-84.3879824,33.7489954,-86.7816016,36.1626638,215.175296632212,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","amir",0,2020,0
"HighSchool",2018,1113,"Ja'Veon Marlow","Winter Haven","Vanderbilt","RB",70,200,3,0.8485,"Winter Haven","FL",12105,"Polk","RB",-81.7328567,28.0222435,-86.7816016,36.1626638,635.945673041262,"Orlando-Lakeland-Deltona, FL","javeon",0,2020,0
"HighSchool",2018,1177,"Tyler Steen","St. Thomas Aquinas","Vanderbilt","OT",77,300,3,0.8464,"Fort Lauderdale","FL",12011,"Broward","OL",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","tyler",0,2020,0
"HighSchool",2018,1184,"Wyatt Smock","St. Xavier","Vanderbilt","OG",76,290,3,0.8464,"Louisville","KY",21111,"Jefferson","OL",-85.7584557,38.2526647,-86.7816016,36.1626638,155.196716784561,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN","wyatt",0,NA,1
"HighSchool",2018,1674,"BJ Anderson","Andalusia","Vanderbilt","WR",74,172,3,0.8255,"Andalusia","AL",1039,"Covington","WR",-86.4832913,31.3085039,-86.7816016,36.1626638,336.275222437168,"Rural, AL","bj",0,2020,0
"HighSchool",2018,2070,"Javan Rice","Belen Jesuit Prep","Vanderbilt","K",75,190,3,0.8076,"Miami","FL",12086,"Miami-Dade","ST",-80.1917902,25.7616798,-86.7816016,36.1626638,818.380327379512,"Miami-Port St. Lucie-Fort Lauderdale, FL","javan",0,2020,0
"HighSchool",2018,2616,"Lorenza Surgers","Panther Creek","Vanderbilt","WDE",79,225,2,0.7882,"Cary","NC",37183,"Wake","DL",-78.7811169,35.79154,-86.7816016,36.1626638,448.542918853176,"Raleigh-Durham-Cary, NC","lorenza",0,2020,0
"HighSchool",2018,NA,"JaVeon Marlow","Winter Haven Senior","Vanderbilt","RB",70,200,3,0.8485,"Winter Haven","FL",12105,"Polk","RB",-81.7328567,28.0222435,-86.7816016,36.1626638,635.945673041262,"Orlando-Lakeland-Deltona, FL","javeon",0,2020,0
"HighSchool",2019,468,"Anfernee Orji","Rockwall","Vanderbilt","S",73,200,3,0.8837,"Rockwall","TX",48397,"Rockwall","DB",-96.4500618,32.9090739,-86.7816016,36.1626638,594.878659589405,"Dallas-Fort Worth, TX-OK","anfernee",0,2020,0
"HighSchool",2019,696,"Daevion Davis","James Clemens","Vanderbilt","DT",73,315,3,0.8688,"Madison","AL",1089,"Madison","DL",-86.7483318,34.6992579,-86.7816016,36.1626638,101.263855936134,"Huntsville-Decatur, AL","daevion",0,2020,0
"HighSchool",2019,865,"Justin Harris","Etowah","Vanderbilt","S",74,175,3,0.8605,"Attalla","AL",1055,"Etowah","DB",-86.0885852,34.0217639,-86.7816016,36.1626638,153.225196236841,"Gadsden, AL","justin",0,2020,0
"HighSchool",2019,892,"Devin Boddie","Whitehaven","Vanderbilt","ATH",71,165,3,0.8593,"Memphis","TN",47157,"Shelby","ATH",-90.0489801,35.1495343,-86.7816016,36.1626638,196.583227249796,"Memphis-Forrest City, TN-MS-AR","devin",0,2020,0
"HighSchool",2019,930,"Jayden Harrison","Pearl Cohn","Vanderbilt","WR",70,187,3,0.8573,"Nashville","TN",47037,"Davidson","WR",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","jayden",0,2020,0
"HighSchool",2019,982,"Keyon Brooks","Kennesaw Mountain","Vanderbilt","RB",73,195,3,0.8552,"Acworth","GA",13067,"Cobb","RB",-84.6768796,34.0659329,-86.7816016,36.1626638,187.689415684958,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","keyon",0,2020,0
"HighSchool",2019,985,"Brayden Bapst","St. John's College HS","Vanderbilt","OT",80,246,3,0.8552,"Washington","DC",11001,"District of Columbia","OL",-77.0368707,38.9071923,-86.7816016,36.1626638,566.983405919674,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","brayden",0,2020,0
"HighSchool",2019,1006,"Christian James","Christian Brothers","Vanderbilt","WDE",76,245,3,0.854,"Memphis","TN",47157,"Shelby","DL",-90.0489801,35.1495343,-86.7816016,36.1626638,196.583227249796,"Memphis-Forrest City, TN-MS-AR","christian",0,2020,0
"HighSchool",2019,1063,"Jamil Muhammad","James Clemens","Vanderbilt","ATH",73,217,3,0.8526,"Madison","AL",1089,"Madison","ATH",-86.7483318,34.6992579,-86.7816016,36.1626638,101.263855936134,"Huntsville-Decatur, AL","jamil",0,NA,1
"HighSchool",2019,1120,"Joel DeCoursey","Zionsville","Vanderbilt","TE",77,220,3,0.8505,"Zionsville","IN",18011,"Boone","TE",-86.261937,39.9508733,-86.7816016,36.1626638,263.612142183087,"Indianapolis-Carmel-Muncie, IN","joel",0,2020,0
"HighSchool",2019,1404,"Jaylen Mahoney","South Pointe","Vanderbilt","CB",71,180,3,0.8397,"Rock Hill","SC",45091,"York","DB",-81.0250784,34.9248667,-86.7816016,36.1626638,335.124005236135,"Charlotte-Concord, NC-SC","jaylen",0,2020,0
"HighSchool",2019,1426,"Donald Fitzgerald","Hillsboro","Vanderbilt","OT",80,280,3,0.8384,"Nashville","TN",47037,"Davidson","OL",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","donald",0,2020,0
"HighSchool",2019,1459,"Julian Hernandez","St. Thomas Aquinas","Vanderbilt","OG",74.5,294,3,0.8369,"Fort Lauderdale","FL",12011,"Broward","OL",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","julian",0,2020,0
"HighSchool",2019,1681,"Nate Clifton","Brentwood Academy","Vanderbilt","OT",77,250,3,0.8307,"Brentwood","TN",47187,"Williamson","OL",-86.7827772,36.0331164,-86.7816016,36.1626638,8.96304429465517,"Nashville-Davidson--Murfreesboro, TN","nate",0,2020,0
"HighSchool",2019,1760,"JR Tran-Reno","Briarwood Christian","Vanderbilt","ATH",73,205,3,0.8276,"Birmingham","AL",1073,"Jefferson","ATH",-86.8103567,33.5185892,-86.7816016,36.1626638,182.938942049469,"Birmingham-Hoover-Talladega, AL","jr",0,2020,0
"HighSchool",2019,1850,"Justin Ball","Gonzaga","Vanderbilt","TE",78,230,3,0.8248,"Washington","DC",11001,"District of Columbia","TE",-77.0368707,38.9071923,-86.7816016,36.1626638,566.983405919674,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA","justin",0,2020,0
"HighSchool",2019,1891,"Gabriel Jeudy","Ardrey Kell","Vanderbilt","CB",73,172,3,0.8221,"Charlotte","NC",37119,"Mecklenburg","DB",-80.8431267,35.2270869,-86.7816016,36.1626638,339.832259891255,"Charlotte-Concord, NC-SC","gabriel",0,2020,0
"HighSchool",2019,3199,"Jared Wheatley","Porter Ridge","Vanderbilt","P",74,195,2,0.7831,"Indian Trail","NC",37179,"Union","ST",-80.6692352,35.0768141,-86.7816016,36.1626638,351.811287652336,"Charlotte-Concord, NC-SC","jared",0,2020,0
"HighSchool",2020,399,"De'Rickey Wright","Gadsden City","Vanderbilt","ATH",76,220,3,0.8884,"Gadsden","AL",1055,"Etowah","ATH",-86.0066386,34.014264,-86.7816016,36.1626638,154.975826112629,"Gadsden, AL","derickey",0,2020,0
"HighSchool",2020,416,"Donovan Kaufman","Archbishop Rummel","Vanderbilt","S",69,195,3,0.886,"Metairie","LA",22051,"Jefferson","DB",-90.1528519,29.9840922,-86.7816016,36.1626638,469.938153237809,"New Orleans-Metairie-Hammond, LA-MS","donovan",0,2020,0
"HighSchool",2020,492,"Kevo Wesley","Curie Metropolitan","Vanderbilt","OC",75,280,3,0.8788,"Chicago","IL",17031,"Cook","OL",-87.6297982,41.8781136,-86.7816016,36.1626638,398.039543079289,"Chicago-Naperville, IL-IN-WI","kevo",0,2020,0
"HighSchool",2020,512,"Ken Seals","Weatherford","Vanderbilt","PRO",75,203,3,0.8776,"Weatherford","TX",48367,"Parker","QB",-97.7972544,32.7592955,-86.7816016,36.1626638,670.547427929445,"Dallas-Fort Worth, TX-OK","ken",0,2020,0
"HighSchool",2020,521,"Mike Wright","Woodward Academy","Vanderbilt","DUAL",76,185,3,0.8766,"Atlanta","GA",13121,"Fulton","QB",-84.3879824,33.7489954,-86.7816016,36.1626638,215.175296632212,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","mike",0,2020,0
"HighSchool",2020,826,"Diego LaMonica","Gulliver Prep","Vanderbilt","TE",76,226,3,0.8613,"Miami","FL",12086,"Miami-Dade","TE",-80.1917902,25.7616798,-86.7816016,36.1626638,818.380327379512,"Miami-Port St. Lucie-Fort Lauderdale, FL","diego",0,2020,0
"HighSchool",2020,906,"Will Sheppard","Mandeville","Vanderbilt","WR",74,180,3,0.8578,"Mandeville","LA",22103,"St. Tammany","WR",-90.0656311,30.3582506,-86.7816016,36.1626638,444.172364408457,"New Orleans-Metairie-Hammond, LA-MS","will",0,2020,0
"HighSchool",2020,951,"Logan Kyle","Memorial","Vanderbilt","WR",74.5,199,3,0.8552,"Tomball","TX",48201,"Harris","WR",-95.6160549,30.0971621,-86.7816016,36.1626638,661.348686560033,"Houston-The Woodlands, TX","logan",0,2020,0
"HighSchool",2020,1140,"Rocko Griffin","South Effingham","Vanderbilt","RB",69,187,3,0.8497,"Savannah","GA",13051,"Chatham","RB",-81.091203,32.0808989,-86.7816016,36.1626638,431.088430351807,"Savannah-Hinesville-Statesboro, GA","rocko",0,2020,0
"HighSchool",2020,1154,"Bradley Ashmore","Duncan U. Fletcher","Vanderbilt","OT",78,280,3,0.8485,"Neptune Beach","FL",12031,"Duval","OL",-81.3964734,30.311908,-86.7816016,36.1626638,510.633959194763,"Jacksonville-St. Marys-Palatka, FL-GA","bradley",0,2020,0
"HighSchool",2020,1157,"Jason Brooks","Dobie","Vanderbilt","OG",76,290,3,0.8485,"Houston","TX",48201,"Harris","OL",-95.3698028,29.7604267,-86.7816016,36.1626638,666.343824535218,"Houston-The Woodlands, TX","jason",0,2020,0
"HighSchool",2020,1306,"Chase Lloyd","Westlake","Vanderbilt","ATH",73.5,190,3,0.8438,"Atlanta","GA",13121,"Fulton","ATH",-84.3879824,33.7489954,-86.7816016,36.1626638,215.175296632212,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","chase",0,2020,0
"HighSchool",2020,1448,"Ben Cox","Radford","Vanderbilt","OT",77,275,3,0.8397,"Radford","VA",51750,"Radford","OL",-80.5764477,37.1317924,-86.7816016,36.1626638,350.839516003453,"Blacksburg-Christiansburg, VA","ben",0,2020,0
"HighSchool",2020,1507,"Griffin Lampton","St. Thomas Aquinas","Vanderbilt","WDE",75,231,3,0.8376,"Fort Lauderdale","FL",12011,"Broward","DL",-80.1373174,26.1224386,-86.7816016,36.1626638,797.771149839718,"Miami-Port St. Lucie-Fort Lauderdale, FL","griffin",0,2020,0
"HighSchool",2020,1867,"Ethan Barr","Marcus","Vanderbilt","ILB",75,210,3,0.8275,"Flower Mound","TX",48121,"Denton","LB",-97.0969552,33.0145673,-86.7816016,36.1626638,626.193668217489,"Dallas-Fort Worth, TX-OK","ethan",0,2020,0
"HighSchool",2020,3720,"Wesley Schelling","Pearl-Cohn","Vanderbilt","LS",77,240,2,0.7673,"Nashville","TN",47037,"Davidson","ST",-86.7816016,36.1626638,-86.7816016,36.1626638,0,"Nashville-Davidson--Murfreesboro, TN","wesley",0,2020,0
